DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM,Runtime
TV-ISO,0.1,109,1,13.53962064739596,27.238002442540537,0.3474928281601182,6.308858156204224
TV-ISO,0.1,110,1,28.582491414787018,29.503532791972084,0.752282304297811,9.520910263061523
TV-ISO,0.1,111,1,31.090456743472238,34.15311890017807,0.8751723815252737,8.322349071502686
TV-ISO,0.1,112,1,32.108441863517534,33.43732467208201,0.8353212016798771,6.662611961364746
TV-ISO,0.1,113,1,34.72947175059946,37.955679808808114,0.9054557520706377,7.260735988616943
TV-ISO,0.1,114,1,31.395372241204903,31.987592107565742,0.7704842060686377,7.184541940689087
TV-ISO,0.1,115,1,29.83165380886724,30.100855309674582,0.7711328902290787,5.962759017944336
TV-ISO,0.1,116,1,33.34666797536013,33.76015698620333,0.8048410460500808,6.259369850158691
TV-ISO,0.1,117,1,30.78613960763981,31.138397695812458,0.7519228256328395,6.272601127624512
TV-ISO,0.1,118,1,32.763422387159636,33.19385954854895,0.8369709576427802,6.02300500869751
TV-ISO,0.1,119,1,25.48143123169675,30.190129186993985,0.7384190583131327,6.315566062927246
TV-ISO,0.1,120,1,26.741671778906223,31.97714894454139,0.8003218352747695,5.858031988143921
