DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM
Noise2Noise,{},052,0,39.011594725745915,39.44063941837909,0.9795246663603148
Noise2Noise,{},053,0,38.26922669223098,41.357310100868354,0.9831809566077387
Noise2Noise,{},054,0,40.52719176605926,40.794560827060515,0.9708954370905516
Noise2Noise,{},055,0,35.19492173905544,38.79595993776684,0.9231384878516602
Noise2Noise,{},056,0,38.75011727140938,38.979789583082066,0.9726455364118766
Noise2Noise,{},057,0,37.86368955869727,38.9932617464014,0.9689118559817645
Noise2Noise,{},058,0,38.97876070383316,39.83416551823166,0.9477980014289674
Noise2Noise,{},059,0,36.21360314826085,38.17370434442449,0.9574428720759797
Noise2Noise,{},060,0,37.26422386096946,37.41367905437955,0.9766850172364165
Noise2Noise,{},061,0,36.25840959663463,38.636172987757696,0.9666374014386093
Noise2Noise,{},062,0,33.67730365357322,39.73001314234619,0.9635549910733491
Noise2Noise,{},063,0,35.102956477121666,37.98752944626708,0.9559752315725262
Noise2Noise,{},064,0,35.58023075007365,36.06078740744377,0.9501646315890887
Noise2Noise,{},065,0,38.645413013461905,39.53289480562343,0.9682093622178624
Noise2Noise,{},066,0,38.36290887693692,39.40238062528142,0.9774749056893706
Noise2Noise,{},067,0,37.815859725492345,39.73305752422238,0.9821933170783448
Noise2Noise,{},068,0,38.10632545821822,39.954539279344694,0.9459063628887364
Noise2Noise,{},069,0,33.88379063637728,35.77829323937392,0.9548984021274021
Noise2Noise,{},070,0,35.79053063835642,39.45783084428691,0.9683097277027176
Noise2Noise,{},071,0,39.44927127123268,39.806715747078165,0.960033688689092
Noise2Noise,{},072,0,35.07654482817568,35.97679598661598,0.9415955786956641
Noise2Noise,{},073,0,36.12165378099748,36.29545550444603,0.9594473326285358
Noise2Noise,{},074,0,28.11625302556028,32.3649315235953,0.8209640995850651
Noise2Noise,{},075,0,33.66600333675358,36.27050024066014,0.9430008046569853
Noise2Noise,{},076,0,36.70856023017981,37.71848154787338,0.9616381042482028
Noise2Noise,{},077,0,36.064431110171014,36.477933873382646,0.9598151396122
Noise2Noise,{},078,0,28.366178736275643,31.883941880093488,0.8910679945040766
Noise2Noise,{},079,0,36.14964228438528,36.5480703841929,0.949904675263317
Noise2Noise,{},080,0,33.32413190739564,36.40227986111525,0.9551661411642208
Noise2Noise,{},081,0,34.67542051679424,36.36849165061211,0.9412800376624211
Noise2Noise,{},082,0,33.494825838797894,35.08228462165212,0.9327101325182264
Noise2Noise,{},083,0,36.66985144423453,37.567674058820344,0.9607403834943717
Noise2Noise,{},084,0,35.630585164777145,37.4948268124445,0.95826591857044
Noise2Noise,{},085,0,39.464627617288734,39.97639932965058,0.9789116587639783
Noise2Noise,{},086,0,35.34430950379814,35.500144440773475,0.9653483863166914
Noise2Noise,{},087,0,35.23349932853043,36.415096224620434,0.9601290673887896
Noise2Noise,{},088,0,36.33845592258639,36.86931726323334,0.9480752175393795
Noise2Noise,{},089,0,31.43234218061936,33.99829588309802,0.888342003881859
Noise2Noise,{},090,0,36.78075400866474,38.506374773214056,0.9324354423177242
Noise2Noise,{},091,0,35.86935011215743,36.20913012278617,0.9536214020566233
Noise2Noise,{},092,0,32.942162619486915,33.59529292261161,0.9110715263737292
Noise2Noise,{},093,0,34.68320622415045,35.616174428605376,0.9679367623718388
Noise2Noise,{},094,0,34.80323195200733,37.15388023456405,0.9589151431659376
Noise2Noise,{},095,0,35.35055329618447,36.135368068344526,0.945645665425656
Noise2Noise,{},096,0,35.24799111957846,35.60145957094685,0.9585669692922781
Noise2Noise,{},097,0,35.373322785730764,37.60134225460697,0.9661392220697286
Noise2Noise,{},098,0,36.929023505204555,37.27372454191705,0.9641741294561778
Noise2Noise,{},099,0,37.09390112427822,37.257108266666975,0.9653217006885355
Noise2Noise,{},100,0,33.164488607687844,34.580030453871665,0.9410518436301257
Noise2Noise,{},101,0,32.4986043604701,33.007208185991004,0.9439329838676568
Noise2Noise,{},102,0,36.07071986317153,36.8878767788386,0.947689503527977
Noise2Noise,{},103,0,39.16819097531112,39.554334339852375,0.9687452617982846
Noise2Noise,{},104,0,36.35077508301834,37.801888334765074,0.9746053733991914
Noise2Noise,{},105,0,34.25344809791626,36.04080686817712,0.9360952532351285
Noise2Noise,{},106,0,32.310566558919774,33.84579525879979,0.9329991723599611
Noise2Noise,{},107,0,36.300279991084224,37.7534451393111,0.9681889679120567
Noise2Noise,{},108,0,31.400812452581768,34.91900838268704,0.9165011956743715
Noise2Noise,{},109,0,34.99949396078384,36.16732949295509,0.9214972117356809
Noise2Noise,{},110,0,36.307942014476026,36.525460388822296,0.9553263786753893
Noise2Noise,{},111,0,34.57373716933071,37.676617623425074,0.957021204067708
Noise2Noise,{},112,0,37.22333667818982,40.34694654885014,0.9808606081445768
Noise2Noise,{},113,0,35.88885571009755,37.19566727308468,0.938928318461657
Noise2Noise,{},114,0,35.680056706324436,36.79639375066867,0.9539869540783057
Noise2Noise,{},115,0,38.266444301377575,38.88934402907217,0.9627819819117096
Noise2Noise,{},116,0,35.345919810908605,35.86735073350284,0.9623274971920917
Noise2Noise,{},117,0,34.78858965668539,38.6099306776989,0.9693008609095759
Noise2Noise,{},118,0,33.53004688039933,33.76429478500463,0.9287675758663726
Noise2Noise,{},119,0,35.571985508429954,36.20507642360286,0.9267940769664006
Noise2Noise,{},120,0,34.7526517428785,35.265512005989265,0.9528290605257438
