DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM,Runtime
Noise2Noise,{},073,1,31.352958279854676,32.9249638671046,0.8593742360304885,5.171115875244141
Noise2Noise,{},074,1,36.67371584604889,37.165691577529394,0.917498740777757,4.80130934715271
Noise2Noise,{},075,1,32.42624549443953,33.284492781405376,0.8646431799129722,4.8920557498931885
Noise2Noise,{},076,1,32.08158689619508,34.19150671565205,0.8284517260058181,4.844782829284668
Noise2Noise,{},077,1,29.032430540907423,38.71956142519152,0.9223854460970176,4.726830005645752
Noise2Noise,{},078,1,27.12544589840588,32.35613001719551,0.8537648812572757,4.996887922286987
Noise2Noise,{},079,1,32.55585351150205,37.16776031804015,0.9177888650530555,4.830674171447754
Noise2Noise,{},080,1,33.26230397768914,34.1231098734943,0.9015187266353631,5.331953763961792
Noise2Noise,{},081,1,29.29791045423379,36.17334662569125,0.9032217677245762,4.929388999938965
Noise2Noise,{},082,1,31.53947594053283,31.913031548740797,0.8273998672606954,4.9493701457977295
Noise2Noise,{},083,1,28.026161037155205,33.38408060431735,0.835193017334799,5.035165071487427
Noise2Noise,{},084,1,30.456958265674338,35.43391050673109,0.8885442517910455,4.871009111404419
Noise2Noise,{},085,1,29.796471842421642,31.26036657406789,0.7746767629364283,4.7606518268585205
Noise2Noise,{},086,1,30.752654456724358,32.350853048446304,0.8492438409741832,4.900497913360596
Noise2Noise,{},087,1,30.2336990779326,32.595914127227914,0.8598179182926996,5.097800016403198
Noise2Noise,{},088,1,25.160358189589424,32.6176506676295,0.8220588346461751,4.68216609954834
Noise2Noise,{},089,1,33.36587016204224,33.80244066484849,0.8962413567663018,5.301265239715576
Noise2Noise,{},090,1,32.268219640630925,32.72150019411845,0.8607292539809049,5.332672834396362
Noise2Noise,{},091,1,29.124871949077658,30.966172657296763,0.8165704981351904,5.290827035903931
Noise2Noise,{},092,1,27.44526308338242,31.619462525884764,0.8230323665378434,5.023238897323608
Noise2Noise,{},093,1,35.475748768734704,35.75981043355061,0.9215430485102657,4.8643479347229
Noise2Noise,{},094,1,32.48020892306896,33.574591857928475,0.8847973213539304,4.911336898803711
Noise2Noise,{},095,1,25.20129377127452,33.45776629686015,0.8701227422393519,5.100122928619385
Noise2Noise,{},096,1,30.31245660345547,33.286505280441396,0.9020813415634353,4.937634706497192
Noise2Noise,{},097,1,35.25571930184127,36.16472412382923,0.9100148273837746,5.025388956069946
Noise2Noise,{},098,1,31.485102662202348,34.73278521982047,0.8938209297291446,5.036381721496582
