DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM,Runtime,RAM Usage
Gaussian,sigma = 3,069,0,22.771229887552906,30.863913859474053,0.8231543747537817,0.004383087158203125,2.5
Gaussian,sigma = 3,070,0,27.05552702668454,36.19856835834051,0.884968702545972,0.004357814788818359,2.5
Gaussian,sigma = 3,071,0,25.55623017988345,35.64051184692313,0.8310902316858858,0.004377841949462891,2.0
Gaussian,sigma = 3,072,0,21.711121891143783,32.237035034519685,0.8275937653440921,0.004372835159301758,2.5
Gaussian,sigma = 3,073,0,23.17022887414181,30.778171459042227,0.7721407739477518,0.004255056381225586,0.0
Gaussian,sigma = 3,074,0,21.39167876218749,29.736676283239966,0.774273723858218,0.004233837127685547,0.0
Gaussian,sigma = 3,075,0,26.82126703467508,33.54284155007128,0.8420469043171354,0.004319190979003906,0.0
Gaussian,sigma = 3,076,0,22.533496065862163,34.515312141835714,0.7959361717616312,0.004474163055419922,2.5
Gaussian,sigma = 3,077,0,24.92113645954108,32.18929744034295,0.8069216711266172,0.0045282840728759766,2.5
Gaussian,sigma = 3,078,0,19.77958439307836,29.965085717330822,0.7386932220542342,0.004611015319824219,2.5
Gaussian,sigma = 3,079,0,22.837158220556447,33.04359808241452,0.810320739612079,0.004621028900146484,2.03125
Gaussian,sigma = 3,080,0,23.13709236064706,32.282752410160704,0.8386033135555061,0.004149913787841797,0.0
Gaussian,sigma = 3,081,0,20.056460503985797,33.567152756248475,0.7974485968743098,0.004202127456665039,0.0
Gaussian,sigma = 3,082,0,21.13963533367717,31.077024665673743,0.7960008181433934,0.004311084747314453,2.5
Gaussian,sigma = 3,083,0,23.53114944196338,33.80621081695607,0.8486907754088098,0.004525184631347656,0.0
Gaussian,sigma = 3,084,0,24.859995312162493,32.19996496377094,0.8275708272795458,0.004374027252197266,0.0
Gaussian,sigma = 3,085,0,27.621645709632872,34.28294146504611,0.8705021661883305,0.004517078399658203,0.0
Gaussian,sigma = 3,086,0,21.758995227195705,29.396734968404598,0.8101833822865541,0.004172086715698242,0.0
Gaussian,sigma = 3,087,0,23.390571815287466,31.54636568811437,0.8527191786373687,0.0048558712005615234,2.3125
Gaussian,sigma = 3,088,0,20.21886490136698,33.97593826006388,0.8218261666645486,0.007599830627441406,1.96875
Gaussian,sigma = 3,089,0,21.121635344415317,32.483759785772854,0.8419920580882115,0.004804134368896484,1.953125
Gaussian,sigma = 3,090,0,27.518283020157867,35.63324139156663,0.7871576731052599,0.0053691864013671875,2.53125
Gaussian,sigma = 3,091,0,23.05017747385355,31.55199995428836,0.742226382770652,0.004632711410522461,2.5
Gaussian,sigma = 3,092,0,21.607572167245518,30.048009819955787,0.7910506455584968,0.0051839351654052734,0.90625
Gaussian,sigma = 3,093,0,21.05706254887584,31.442967072159362,0.7462927951730927,0.00487208366394043,2.421875
Gaussian,sigma = 3,094,0,25.13774197184569,33.83574961507716,0.8364838097825901,0.005146026611328125,0.0
Gaussian,sigma = 3,095,0,20.329773725921278,31.248375983874052,0.786966777775661,0.004788875579833984,2.4375
Gaussian,sigma = 3,096,0,21.69055238096645,30.788067920097603,0.7785376487315553,0.004665851593017578,1.953125
Gaussian,sigma = 3,097,0,27.2515682018879,32.309407599257575,0.8381180709872423,0.004610776901245117,2.0
Gaussian,sigma = 3,098,0,22.59950955910845,32.50783379102102,0.8339177428053111,0.005390167236328125,0.734375
Gaussian,sigma = 3,099,0,26.23783237035287,31.58027848658707,0.8243686221522435,0.004678964614868164,0.25
Gaussian,sigma = 3,100,0,24.062645132905057,29.770315559218155,0.7478457470894011,0.0051729679107666016,0.03125
Gaussian,sigma = 3,101,0,22.101761439186937,28.333631025243147,0.7157752611843302,0.005201101303100586,1.984375
Gaussian,sigma = 3,102,0,23.37669684187952,33.72780342458277,0.8348384036159516,0.004683017730712891,1.9375
Gaussian,sigma = 3,103,0,28.42359391057149,34.353548008195034,0.774617532302148,0.004889965057373047,0.0
Gaussian,sigma = 3,104,0,24.848318634615346,32.18769424785475,0.7751606547792093,0.004654884338378906,0.0
Gaussian,sigma = 3,105,0,23.44961194800097,33.074239101081645,0.8174585922311489,0.004963874816894531,0.125
Gaussian,sigma = 3,106,0,21.626189397470952,31.097843845961364,0.7897621847132427,0.005231142044067383,2.4375
Gaussian,sigma = 3,107,0,25.948186234289352,32.6361245777814,0.8228824273430001,0.004604816436767578,0.5
Gaussian,sigma = 3,108,0,22.030907454862994,33.310116125730474,0.8284718989876521,0.0049130916595458984,0.0
Gaussian,sigma = 3,109,0,22.44397636574601,33.882016200466104,0.8285315826458708,0.004762172698974609,2.484375
Gaussian,sigma = 3,110,0,25.531934153479668,32.036155359704395,0.8175543805580073,0.004531145095825195,2.453125
Gaussian,sigma = 3,111,0,24.672670556663697,32.95163819339007,0.8215097330668479,0.004397869110107422,0.84375
Gaussian,sigma = 3,112,0,26.371212523768087,35.01559969984296,0.8405813711123022,0.005538225173950195,0.359375
Gaussian,sigma = 3,113,0,22.49346183432211,32.20039336101847,0.8203411951511418,0.005129098892211914,2.46875
Gaussian,sigma = 3,114,0,24.774555310919503,31.67587963399764,0.7774768285085768,0.004964113235473633,2.015625
Gaussian,sigma = 3,115,0,26.013271236183005,33.91046650031284,0.8081596471739537,0.004883289337158203,0.0
Gaussian,sigma = 3,116,0,23.455321228678013,31.69628443849518,0.7880700114970454,0.0048580169677734375,0.015625
Gaussian,sigma = 3,117,0,25.64548086839391,33.602540643036086,0.8179330957343603,0.004374980926513672,0.015625
Gaussian,sigma = 3,118,0,19.64592288818549,31.88819962726538,0.7833378248614926,0.0045392513275146484,0.0
Gaussian,sigma = 3,119,0,22.41796365146412,31.415099675869087,0.8181051835610157,0.004578828811645508,0.484375
Gaussian,sigma = 3,120,0,19.482346414286233,30.449394789179472,0.818650587715574,0.004391908645629883,2.484375
Gaussian,sigma = 3.5,001,0,20.439188086217285,30.339160834864806,0.7844883073278903,0.00556492805480957,0.921875
Gaussian,sigma = 3.5,002,0,25.178724069279976,36.25208077394399,0.832158237704038,0.00481104850769043,2.25
Gaussian,sigma = 3.5,003,0,24.37556410201326,33.77885685093713,0.8413798328951391,0.004891872406005859,0.65625
Gaussian,sigma = 3.5,004,0,26.025255833086163,35.35610127208036,0.8650742001608818,0.0053920745849609375,1.21875
