DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM,Runtime
Gaussian,2,073,0,31.107246043720885,33.65493594031388,0.9207180447375776,0.004912137985229492
Gaussian,2,074,0,28.086980646020955,30.00493261772374,0.7482885851169458,0.004945993423461914
Gaussian,2,075,0,26.613453095603475,33.80447300030548,0.7895236497750147,0.00484013557434082
Gaussian,2,076,0,31.052160402623198,36.35022655136959,0.89246836937104,0.00459599494934082
Gaussian,2,077,0,31.43406632023606,34.62461703777408,0.9103480838599416,0.004372119903564453
Gaussian,2,078,0,26.04698845482584,30.340758383960086,0.7941204092333551,0.004812002182006836
Gaussian,2,079,0,33.890489665200754,35.01316783777116,0.9292255673346467,0.004713296890258789
Gaussian,2,080,0,28.908328458854506,34.620859801006866,0.9124925736318563,0.0046732425689697266
Gaussian,2,081,0,31.563786574389667,35.29490801662464,0.9029285462094634,0.004648923873901367
Gaussian,2,082,0,31.144602027737285,32.96549208938227,0.8849621092428928,0.004672050476074219
Gaussian,2,083,0,32.92878973350736,36.14263416960958,0.936580421352157,0.004506826400756836
Gaussian,2,084,0,34.5024724022281,35.025368980723,0.9366995230698394,0.004584789276123047
Gaussian,2,085,0,34.04390613838687,37.27154273892153,0.9461407294840943,0.005160331726074219
Gaussian,2,086,0,30.76390939717473,32.55052974805391,0.9268964770094789,0.004975080490112305
Gaussian,2,087,0,29.363091119072955,34.18343273012531,0.9150332066550262,0.004481792449951172
Gaussian,2,088,0,33.920628635414914,35.36849553286877,0.9225457003182957,0.005026817321777344
Gaussian,2,089,0,32.447491929573694,32.45392363342877,0.8638320041672023,0.00448298454284668
Gaussian,2,090,0,31.262312608048926,35.86108356891893,0.8520260624189795,0.004857778549194336
Gaussian,2,091,0,31.75093345992433,34.17113933421396,0.9038368079207341,0.005176067352294922
Gaussian,2,092,0,28.895127501782888,31.942299766588526,0.8766863003475871,0.0049359798431396484
Gaussian,2,093,0,30.524062344599976,33.750189365549566,0.8884620697349239,0.004496097564697266
Gaussian,2,094,0,30.798597254833382,35.27702593313968,0.9004478046827796,0.005079030990600586
Gaussian,2,095,0,32.11234550593999,33.728689905663835,0.9189200898296183,0.004872798919677734
Gaussian,2,096,0,31.51999474359102,33.308972609182696,0.8951842264706416,0.00432896614074707
Gaussian,2,097,0,32.49839704775968,34.79282761810356,0.9244101877095545,0.0044710636138916016
Gaussian,2,098,0,32.46162622681893,35.43306562346939,0.9224435720043479,0.0048923492431640625
Gaussian,2,099,0,33.440098430765836,34.39462324646355,0.9251592652854355,0.0039882659912109375
Gaussian,2,100,0,28.670722696327292,32.574961833922266,0.891248378766189,0.004772186279296875
Gaussian,2,101,0,26.829081644761203,30.605963735319715,0.8464102245073084,0.0047702789306640625
Gaussian,2,102,0,35.416923517146145,35.49002858425786,0.9338412737502658,0.004175901412963867
Gaussian,2,103,0,35.035514606854356,37.11758312970361,0.9328406353541195,0.004327297210693359
Gaussian,2,104,0,30.870202377560787,35.22407866403921,0.9350252299174072,0.004692792892456055
