DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM
Gaussian,5,083,2,27.07891789909182,33.15282215556324,0.883544816088908
Gaussian,8,083,2,22.729957606009567,30.353042547864725,0.8487315295458983
Gaussian,2,084,2,33.25472278426449,36.603358475428614,0.8904942972850878
Gaussian,5,084,2,24.599631652964334,33.81599363123241,0.9079215061457884
Gaussian,8,084,2,19.254276254466347,29.9695736514753,0.8340011940190718
Gaussian,2,085,2,24.87836867086061,32.652334977642965,0.7943247809278849
Gaussian,5,085,2,18.65879927306504,30.514339494672132,0.7779067985498833
Gaussian,8,085,2,16.43234294051337,28.326691766901973,0.7091241976974014
Gaussian,2,086,2,29.6828631742028,36.76274140749933,0.8529072340543207
Gaussian,5,086,2,25.30253501841541,30.19191552620828,0.8723941237374663
Gaussian,8,086,2,21.391150205228087,26.76608083471091,0.791252446243865
Gaussian,2,087,2,36.8786896875634,38.02279049405709,0.9174493300591879
Gaussian,5,087,2,28.445585948717913,33.506768917687694,0.9093323920918509
Gaussian,8,087,2,22.60739609321687,30.29633746779303,0.8337065447394062
Gaussian,2,088,2,24.434681783715924,27.5478478472714,0.5427620817193471
Gaussian,5,088,2,19.87032890022409,30.60519975780182,0.7340926540057401
Gaussian,8,088,2,17.943182773293717,29.223406857791634,0.7353930893219721
Gaussian,2,089,2,32.08411802227825,34.16325576448587,0.8437618264118486
Gaussian,5,089,2,28.067278466402016,30.625763065266675,0.8661738632400285
Gaussian,8,089,2,24.917050398136517,27.804970445810806,0.8128248875445631
Gaussian,2,090,2,28.46215139352997,33.75606250271587,0.7861740738269144
Gaussian,5,090,2,23.240506249212963,33.84412818269011,0.8609761978851763
Gaussian,8,090,2,20.8493003615413,31.837293481320707,0.8401321799819703
Gaussian,2,091,2,27.592333292948588,30.716852222857803,0.7034055699683107
Gaussian,5,091,2,16.620976208969825,31.87621791640354,0.7508342332510344
Gaussian,8,091,2,15.454765734101052,29.917293096658064,0.7279943467371746
Gaussian,2,092,2,23.825064710137575,29.911510633104633,0.6499936534618675
Gaussian,5,092,2,17.22620704602326,31.008544984664983,0.7491858742861041
Gaussian,8,092,2,16.295718652415594,29.145857690662726,0.7173453206220832
Gaussian,2,093,2,34.51447186965301,37.48821720575681,0.9205371348861626
Gaussian,5,093,2,25.53516099727482,33.33337472216222,0.9245515872713191
Gaussian,8,093,2,20.11539195491689,29.302811814671536,0.859228756078526
Gaussian,2,094,2,31.147874691954204,33.39269498805618,0.8164445820268508
Gaussian,5,094,2,25.428803072013892,33.41150028774677,0.8719507230000669
Gaussian,8,094,2,20.837462941742615,30.7240294786455,0.8271693164841833
Gaussian,2,095,2,30.944445111804477,32.245306334753096,0.8332635487517557
Gaussian,5,095,2,24.963644048287122,28.375703125270473,0.761022119333122
Gaussian,8,095,2,20.033636615664783,25.71701635575273,0.672570853197458
Gaussian,2,096,2,35.62932648152558,38.62330839052477,0.9201135643204873
Gaussian,5,096,2,26.087374629775262,35.642736581213526,0.9264396286423074
