DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM,Runtime
BM3D,0.1,069,0,29.963286931854935,33.917837305129865,0.9120520932355405,3.8726298809051514
BM3D,0.1,070,0,35.0161287763246,37.72180791600465,0.9507270618422021,4.0421319007873535
BM3D,0.1,071,0,38.14893656437547,38.275684147682085,0.9594360220124502,3.7176320552825928
BM3D,0.1,072,0,29.016909027889394,34.302967678434335,0.8962808630941235,4.1333088874816895
BM3D,0.1,073,0,30.787429170975187,34.91353309520823,0.938861523780022,3.9589781761169434
BM3D,0.1,074,0,19.18325360742134,29.57976987370762,0.5423123217741617,4.001324892044067
BM3D,0.1,075,0,25.685343589727353,33.209831370160245,0.7912617895465253,3.814469814300537
BM3D,0.1,076,0,36.47106965779345,36.640854767901494,0.9494346381740552,3.792018175125122
BM3D,0.1,077,0,35.123280891605745,35.13636133703538,0.9449204934328854,3.6352522373199463
BM3D,0.1,078,0,21.10433749703187,29.770340947189823,0.7012447819135167,3.9599099159240723
BM3D,0.1,079,0,28.561408864007753,35.46415510817739,0.8829465335283453,4.1243109703063965
BM3D,0.1,080,0,34.845326449701886,35.16576456153547,0.9364826528248645,4.14790415763855
BM3D,0.1,081,0,31.47430664921693,35.194531931354604,0.9108652448985508,3.8455259799957275
BM3D,0.1,082,0,24.806837207931252,33.38132778166961,0.8350545829764621,3.8734641075134277
BM3D,0.1,083,0,35.824285907253135,36.088249876009655,0.9398971900166393,3.5703768730163574
BM3D,0.1,084,0,29.68642337097807,36.05319987727751,0.9172787214589092,3.7347609996795654
BM3D,0.1,085,0,38.086855547612814,38.089190559198556,0.9651782885597655,3.681224822998047
BM3D,0.1,086,0,33.481853572642805,34.5232178473359,0.9565667813495526,3.5353569984436035
BM3D,0.1,087,0,33.83753808776389,35.17348439908588,0.9319047261937159,3.843149185180664
BM3D,0.1,088,0,31.874532050665486,35.495892448238145,0.9187117119256673,4.39691424369812
BM3D,0.1,089,0,20.221340987604073,31.408960360546395,0.6056264483455248,3.7484982013702393
BM3D,0.1,090,0,28.56833475801746,36.35925008209329,0.8279683324290482,3.991288900375366
BM3D,0.1,091,0,33.80381892747565,35.00383641275311,0.9457307299347523,3.675173759460449
BM3D,0.1,092,0,24.949048852498443,32.41986637366872,0.8155838679112986,3.8929152488708496
BM3D,0.1,093,0,28.126526477271653,34.59938971656789,0.9344329850712665,3.9162051677703857
BM3D,0.1,094,0,34.95665869442239,35.77591543159806,0.9416095369971593,3.6520462036132812
BM3D,0.1,095,0,31.12253171048335,34.62346199052191,0.9146256951061954,4.250933885574341
BM3D,0.1,096,0,30.529991442095618,34.10244334321048,0.9239890044319974,3.7372050285339355
BM3D,0.1,097,0,33.937744349424285,35.9135524565001,0.9160023814430064,4.0280067920684814
BM3D,0.1,098,0,32.3017781514893,36.296152353747985,0.9344516974075784,3.920332908630371
BM3D,0.1,099,0,30.856343807742338,35.26055090715208,0.9248664993747449,4.335328102111816
BM3D,0.1,100,0,28.480910709628063,33.11270339501326,0.8971285885806702,4.007704734802246
BM3D,0.1,101,0,29.379038998278197,31.40070009999278,0.9164277194833151,3.8257761001586914
BM3D,0.1,102,0,30.45930649010925,35.82451647672489,0.9108951896309546,3.6882920265197754
BM3D,0.1,103,0,36.41411471949415,37.80908087208418,0.9590397438057197,4.267664909362793
BM3D,0.1,104,0,35.87066126770301,36.81093312884942,0.9658630730101393,3.870431900024414
BM3D,0.1,105,0,32.35357847548788,34.860178589993836,0.9152454324283681,3.997007131576538
BM3D,0.1,106,0,26.477001116892517,32.16144186687021,0.8497458267811726,4.257092237472534
BM3D,0.1,107,0,36.23961008683604,36.268733771215345,0.9563858895374386,4.149728059768677
BM3D,0.1,108,0,24.126620344715064,32.89019936739363,0.7643473863594221,5.9018189907073975
