DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM
BM3D,0.05,028,1,18.10107843759235,22.297758205142713,0.5787406340793901
BM3D,0.1,028,1,31.65711801138674,32.61326412106864,0.8523533070800743
BM3D,0.15,028,1,26.4825526185728,32.30110630394826,0.8414299708926656
BM3D,0.05,029,1,29.35074051590557,29.82776766849591,0.789691973435906
BM3D,0.1,029,1,34.96689181952235,37.182314579321684,0.9289370253766367
BM3D,0.15,029,1,32.10692033501923,36.426335734451996,0.9166462841323266
BM3D,0.05,030,1,17.59772970301605,24.028519807837874,0.5987929826147029
BM3D,0.1,030,1,30.834043163974872,32.4771654329197,0.8538314416367876
BM3D,0.15,030,1,24.278309381129176,31.956905743771557,0.8370209494845594
BM3D,0.05,031,1,15.637180763684245,21.012269441799848,0.4098131337974752
BM3D,0.1,031,1,28.417076789193985,29.849512122576904,0.7412757112451538
BM3D,0.15,031,1,24.294181012945405,29.372762721924218,0.7290223948625316
BM3D,0.05,032,1,18.360268826553863,23.238211870331188,0.5176292659128341
BM3D,0.1,032,1,31.17675089509532,31.44518700896752,0.7867723522304463
BM3D,0.15,032,1,29.714333793617975,30.774273988086968,0.7626264052505761
BM3D,0.05,033,1,22.31502569558817,26.918704428272147,0.6313290040435299
BM3D,0.1,033,1,33.817766714278484,36.726145106481084,0.919028047216069
BM3D,0.15,033,1,27.883805553970717,36.42776720382214,0.912581348445094
BM3D,0.05,034,1,23.38324780944152,26.3607939792507,0.6310168131142856
BM3D,0.1,034,1,35.83842984234967,36.1143740526516,0.9179247425733579
BM3D,0.15,034,1,29.827223264844402,35.6524140275932,0.9096573215973496
BM3D,0.05,035,1,22.627293839805947,29.786508579736434,0.7906500787400201
BM3D,0.1,035,1,36.63178205040376,37.642789995830455,0.9405721296014157
BM3D,0.15,035,1,30.88577859495185,37.30820388591298,0.9332760530249887
BM3D,0.05,036,1,20.425737687677838,23.744891279778763,0.5329632888844478
BM3D,0.1,036,1,30.716813135448184,33.99620440660606,0.8756471028526097
BM3D,0.15,036,1,22.12261657164025,33.62215431873983,0.8576369720874604
BM3D,0.05,037,1,20.0300880404045,23.89505164284759,0.5453361813085374
BM3D,0.1,037,1,27.32898617735234,33.89883930924108,0.871532853187862
BM3D,0.15,037,1,22.467943909487452,33.503941278895354,0.8556229011694066
BM3D,0.05,038,1,17.01012804488998,22.78392506200905,0.5579627308180044
BM3D,0.1,038,1,31.362808897453505,31.8800788618856,0.8622099606838391
BM3D,0.15,038,1,29.004587558974585,31.10143794373363,0.8409577021918412
BM3D,0.05,039,1,23.729833005493873,27.084577657283052,0.6917312453270317
BM3D,0.1,039,1,30.763360133408106,32.7756467860119,0.8520909235799923
BM3D,0.15,039,1,31.573616822419584,31.610704036747343,0.821665813725646
BM3D,0.05,040,1,19.553407299538357,23.307404145386222,0.4861676351491016
BM3D,0.1,040,1,27.348456013853216,30.643069544372207,0.7816965301923382
BM3D,0.15,040,1,29.851294327781876,29.851621023044256,0.7520485431511086
BM3D,0.05,041,1,21.03735576153367,26.168498667583666,0.6923831110500418
BM3D,0.1,041,1,32.458276666195324,34.14685652130609,0.9021741301197327
BM3D,0.15,041,1,29.219252922850657,33.388171892557615,0.8856520408946905
BM3D,0.05,042,1,19.71378054063297,25.03598470627403,0.5700250633374695
BM3D,0.1,042,1,30.70977291445519,31.657361006308008,0.8182094224477096
BM3D,0.15,042,1,29.156520233848838,30.71783496491458,0.7878851844397663
BM3D,0.05,043,1,27.78767512185624,32.2450275374387,0.866201564074443
BM3D,0.1,043,1,36.666318205264886,37.77215896207736,0.9329569044624547
BM3D,0.15,043,1,32.756004544778044,37.23049996590515,0.9220923296645326
BM3D,0.05,044,1,16.309977433745765,21.97878990171683,0.5318519915415699
BM3D,0.1,044,1,30.756845060240565,31.461380103697607,0.8311424259837104
BM3D,0.15,044,1,30.054025149792743,30.876377169642875,0.8129787416102312
